Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Barra da Tijuca;2;1;1;70;1550.0;759.0;120.0;22.14;Apartamento
Apartamento;Barra da Tijuca;1;1;0;68;3000.0;606.0;0.0;44.12;Apartamento
Apartamento;Ilha do Governador;2;0;0;48;1300.0;342.0;25.0;27.08;Apartamento
Apartamento;Humaitá;2;2;1;130;4200.0;970.0;279.0;32.31;Apartamento
Apartamento;Copacabana;3;1;2;300;10000.0;2800.0;550.0;33.33;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;120;2000.0;1600.0;3500.0;16.67;Apartamento
Apartamento;Tijuca;2;1;0;60;1700.0;510.0;0.0;28.33;Apartamento
Apartamento;Copacabana;4;1;0;155;5000.0;1500.0;320.0;32.26;Apartamento
Apartamento;Tijuca;4;2;2;182;2500.0;1620.0;297.0;13.74;Apartamento
Apartamento;Copacabana;3;0;0;160;6000.0;1000.0;500.0;37.5;Apartamento
Apartamento;Copacabana;1;0;0;70;1800.0;990.0;0.0;25.71;Apartamento
Apartamento;Barra da Tijuca;3;2;3;145;3700.0;1800.0;350.0;25.52;Apartamento
Apartamento;Ipanema;3;2;1;120;7000.0;2000.0;520.0;58.33;Apartamento
Apartamento;Leblon;2;1;0;88;4000.0;976.0;0.0;45.45;Apartamento
Apartamento;Barra da Tijuca;4;3;3;222;8000.0;2700.0;4390.0;36.04;Apartamento
Quitinete;Leblon;1;1;0;30;2350.0;560.0;620.0;78.33;Apartamento
Apartamento;Engenho Novo;1;0;0;46;1100.0;500.0;0.0;23.91;Apartamento
Apartamento;Jardim Botânico;1;0;0;37;2700.0;256.0;108.0;72.97;Apartamento
Apartamento;Leblon;4;2;2;250;17500.0;4990.0;620.0;70.0;Apartamento
Apartamento;Tijuca;1;1;0;64;1850.0;738.0;123.0;28.91;Apartamento
Apartamento;Barra da Tijuca;2;2;1;98;2500.0;1800.0;200.0;25.51;Apartamento
Quitinete;Botafogo;1;0;0;22;2200.0;350.0;20.0;100.0;Apartamento
Apartamento;Leblon;2;1;1;94;6700.0;1211.0;320.0;71.28;Apartamento
Apartamento;Taquara;1;1;0;55;700.0;406.0;0.0;12.73;Apartamento
Apartamento;Ipanema;2;0;0;75;3000.0;1600.0;150.0;40.0;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;3;2;630;8000.0;945.0;530.0;12.7;Casa
Apartamento;Leblon;3;1;0;100;4500.0;1390.0;250.0;45.0;Apartamento
Apartamento;Ipanema;2;2;1;135;11000.0;3800.0;800.0;81.48;Apartamento
Apartamento;Taquara;2;1;0;45;800.0;380.0;10.0;17.78;Apartamento
Apartamento;Botafogo;2;1;2;180;7900.0;860.0;330.0;43.89;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1790.0;790.0;320.0;19.89;Apartamento
Apartamento;Urca;2;1;0;70;3200.0;500.0;170.0;45.71;Apartamento
Apartamento;Botafogo;2;1;1;67;2400.0;930.0;150.0;35.82;Apartamento
Apartamento;Flamengo;1;0;0;50;2300.0;440.0;220.0;46.0;Apartamento
Apartamento;Ipanema;2;0;0;45;3000.0;550.0;22.0;66.67;Apartamento
Apartamento;Vila Isabel;2;1;1;70;1500.0;512.0;88.0;21.43;Apartamento
Apartamento;Todos os Santos;3;1;1;78;1300.0;571.0;0.0;16.67;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;4;622;10000.0;1380.0;1486.0;16.08;Casa
Apartamento;Leblon;1;1;0;50;5500.0;2034.0;0.0;110.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;90;2800.0;1300.0;400.0;31.11;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;55;1200.0;550.0;110.0;21.82;Apartamento
Apartamento;Praça da Bandeira;2;0;0;60;2200.0;603.0;216.0;36.67;Apartamento
Apartamento;Lagoa;3;1;1;152;6500.0;1800.0;0.0;42.76;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;10;3;480;15000.0;590.0;0.0;31.25;Casa
Apartamento;Ipanema;3;1;2;205;21000.0;2800.0;2000.0;102.44;Apartamento
Apartamento;Barra da Tijuca;4;2;1;165;5000.0;2800.0;6500.0;30.3;Apartamento
Apartamento;Copacabana;1;0;0;36;1600.0;490.0;55.0;44.44;Apartamento
Quitinete;Flamengo;1;0;0;23;1500.0;340.0;0.0;65.22;Apartamento
Apartamento;São Cristóvão;2;0;0;46;1100.0;395.0;15.0;23.91;Apartamento
Apartamento;Botafogo;2;1;1;70;2700.0;834.0;98.0;38.57;Apartamento
Apartamento;Barra da Tijuca;4;3;4;200;6700.0;1930.0;428.0;33.5;Apartamento
Apartamento;Copacabana;1;0;0;58;2500.0;515.0;120.0;43.1;Apartamento
Apartamento;Humaitá;3;0;1;100;2700.0;1560.0;105.0;27.0;Apartamento
Casa;Méier;4;1;1;125;1900.0;0.0;0.0;15.2;Casa
Apartamento;Copacabana;2;0;0;45;2800.0;450.0;30.0;62.22;Apartamento
Apartamento;Barra da Tijuca;4;3;4;291;17000.0;5100.0;1700.0;58.42;Apartamento
Apartamento;Barra da Tijuca;2;1;2;85;2500.0;2000.0;3100.0;29.41;Apartamento
Apartamento;Ipanema;4;2;2;163;6000.0;2300.0;400.0;36.81;Apartamento
Apartamento;Copacabana;1;2;1;156;3900.0;1650.0;320.0;25.0;Apartamento
Apartamento;Lagoa;2;1;1;82;2800.0;1270.0;234.0;34.15;Apartamento
Apartamento;Tijuca;2;0;0;90;1500.0;480.0;0.0;16.67;Apartamento
Apartamento;Tijuca;3;1;1;140;2800.0;1260.0;0.0;20.0;Apartamento
Apartamento;Copacabana;4;1;1;154;4300.0;1400.0;0.0;27.92;Apartamento
Apartamento;Copacabana;3;0;1;140;7800.0;1300.0;198.0;55.71;Apartamento
Apartamento;Bonsucesso;3;0;0;81;1600.0;630.0;0.0;19.75;Apartamento
Apartamento;São Conrado;2;2;1;96;3500.0;1000.0;200.0;36.46;Apartamento
Apartamento;Barra da Tijuca;5;3;4;307;10000.0;3035.0;711.0;32.57;Apartamento
Apartamento;Centro;2;0;0;80;1200.0;511.0;0.0;15.0;Apartamento
Apartamento;Centro;1;0;0;56;1900.0;917.0;2004.0;33.93;Apartamento
Apartamento;Lagoa;2;1;1;110;6900.0;1200.0;230.0;62.73;Apartamento
Apartamento;Copacabana;3;1;0;80;3100.0;700.0;173.0;38.75;Apartamento
Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;0.0;53.12;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;63;1600.0;450.0;85.0;25.4;Apartamento
Casa de Vila;Vila Isabel;2;0;0;90;1500.0;40.0;76.0;16.67;Casa
Casa de Vila;Vaz Lobo;1;0;0;50;700.0;0.0;0.0;14.0;Casa
Apartamento;Ipanema;3;1;0;100;3200.0;1350.0;235.0;32.0;Apartamento
Casa;Jardim Botânico;5;4;1;845;35000.0;0.0;1540.0;41.42;Casa
Apartamento;Península;4;3;1;267;10000.0;2240.0;500.0;37.45;Apartamento
Quitinete;Botafogo;1;0;0;22;1100.0;438.0;0.0;50.0;Apartamento
Apartamento;Copacabana;2;0;1;110;4500.0;1140.0;2694.0;40.91;Apartamento
Apartamento;Vargem Grande;2;1;1;70;1200.0;555.0;0.0;17.14;Apartamento
Apartamento;São Cristóvão;1;0;0;56;850.0;450.0;15.0;15.18;Apartamento
Apartamento;Botafogo;1;0;0;40;2380.0;390.0;54.0;59.5;Apartamento
Apartamento;Copacabana;2;0;0;65;2000.0;722.0;0.0;30.77;Apartamento
Apartamento;Copacabana;4;1;1;240;4500.0;1800.0;506.0;18.75;Apartamento
Apartamento;Copacabana;4;0;0;196;6000.0;1200.0;250.0;30.61;Apartamento
Apartamento;Flamengo;3;1;1;175;4000.0;1200.0;200.0;22.86;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2400.0;1061.0;216.0;32.0;Apartamento
Apartamento;Copacabana;3;0;0;120;2800.0;1100.0;120.0;23.33;Apartamento
Apartamento;Leme;3;1;2;200;12000.0;1800.0;530.0;60.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;105;3300.0;1500.0;270.0;31.43;Apartamento
Apartamento;Laranjeiras;2;1;0;82;2200.0;710.0;0.0;26.83;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;0.0;42.0;Apartamento
Casa de Vila;Botafogo;4;0;0;131;3200.0;40.0;230.0;24.43;Casa
Apartamento;Leblon;4;2;1;167;4500.0;5000.0;747.0;26.95;Apartamento
Quitinete;Copacabana;1;0;0;30;1600.0;390.0;24.0;53.33;Apartamento
Apartamento;Botafogo;3;1;1;101;5550.0;1600.0;270.0;54.95;Apartamento
Apartamento;Laranjeiras;2;1;0;54;2300.0;582.0;0.0;42.59;Apartamento
Apartamento;Ipanema;2;2;1;130;16500.0;1530.0;525.0;126.92;Apartamento
Casa de Condomínio;Itanhangá;5;3;5;700;16000.0;1600.0;150.0;22.86;Casa
Apartamento;Leme;1;0;0;60;2200.0;600.0;76.0;36.67;Apartamento
Apartamento;Barra da Tijuca;3;2;1;130;3200.0;2300.0;421.0;24.62;Apartamento
Apartamento;Copacabana;4;2;1;194;5000.0;1813.0;346.0;25.77;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;2;170;3000.0;1450.0;250.0;17.65;Apartamento
Apartamento;Tijuca;3;0;0;87;1600.0;650.0;100.0;18.39;Apartamento
Apartamento;Pechincha;2;1;1;74;1200.0;650.0;61.0;16.22;Apartamento
Apartamento;Tijuca;2;0;0;50;1000.0;300.0;0.0;20.0;Apartamento
Apartamento;Leme;3;0;0;127;3000.0;1350.0;180.0;23.62;Apartamento
Apartamento;Barra da Tijuca;3;2;1;167;4500.0;2180.0;165.0;26.95;Apartamento
Apartamento;Barra da Tijuca;1;1;1;82;1800.0;1300.0;150.0;21.95;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;166;3000.0;950.0;201.0;18.07;Apartamento
Casa de Condomínio;Barra da Tijuca;5;6;5;772;20000.0;1400.0;0.0;25.91;Casa
Apartamento;Taquara;2;0;2;65;1100.0;30.0;0.0;16.92;Apartamento
Apartamento;Ipanema;4;3;2;200;12000.0;1950.0;628.0;60.0;Apartamento
Apartamento;Jardim Oceânico;3;2;1;160;6000.0;1300.0;420.0;37.5;Apartamento
Apartamento;Flamengo;3;1;1;350;6000.0;3700.0;720.0;17.14;Apartamento
Apartamento;Praça da Bandeira;2;0;0;57;1450.0;568.0;51.0;25.44;Apartamento
Apartamento;São Conrado;2;1;0;80;3000.0;1050.0;0.0;37.5;Apartamento
Apartamento;Gávea;3;1;1;130;3295.0;1460.0;270.0;25.35;Apartamento
Casa;Recreio dos Bandeirantes;6;2;6;349;10000.0;0.0;494.0;28.65;Casa
Quitinete;Centro;1;0;0;28;900.0;172.0;24.0;32.14;Apartamento
Apartamento;Barra da Tijuca;3;2;1;110;2500.0;1457.0;261.0;22.73;Apartamento
Apartamento;Leblon;4;3;3;509;25000.0;4819.0;2329.0;49.12;Apartamento
Apartamento;Ipanema;3;1;0;120;4600.0;1350.0;278.0;38.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;1600.0;1160.0;76.0;22.22;Apartamento
Apartamento;Laranjeiras;3;1;0;96;3000.0;860.0;146.0;31.25;Apartamento
Apartamento;Barra da Tijuca;3;2;1;145;2900.0;1800.0;350.0;20.0;Apartamento
Apartamento;Lagoa;3;3;1;250;11000.0;3500.0;889.0;44.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;124;4000.0;1300.0;352.0;32.26;Apartamento
Quitinete;Centro;1;0;0;27;850.0;143.0;24.0;31.48;Apartamento
Apartamento;Tijuca;3;2;1;135;2000.0;920.0;2400.0;14.81;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2100.0;753.0;0.0;30.0;Apartamento
Apartamento;Copacabana;2;2;1;81;2600.0;569.0;27.0;32.1;Apartamento
Apartamento;Barra da Tijuca;3;2;1;116;3000.0;1480.0;3066.0;25.86;Apartamento
Casa de Condomínio;Bangu;2;0;0;80;900.0;50.0;120.0;11.25;Casa
Apartamento;Barra da Tijuca;4;3;4;234;8500.0;3400.0;544.0;36.32;Apartamento
Apartamento;Lagoa;2;3;2;200;11900.0;3000.0;0.0;59.5;Apartamento
Apartamento;Tijuca;4;2;2;253;4000.0;2100.0;530.0;15.81;Apartamento
Apartamento;Barra da Tijuca;2;1;0;70;2200.0;1268.0;159.0;31.43;Apartamento
Casa;Taquara;3;1;1;164;1800.0;160.0;0.0;10.98;Casa
Apartamento;Praça Seca;2;1;1;61;1100.0;446.0;0.0;18.03;Apartamento
Apartamento;Centro;1;0;0;36;1500.0;592.0;88.0;41.67;Apartamento
Apartamento;Laranjeiras;3;1;0;99;2300.0;768.0;125.0;23.23;Apartamento
Apartamento;Flamengo;1;1;0;44;1900.0;375.0;0.0;43.18;Apartamento
Apartamento;Vila da Penha;2;0;0;54;700.0;435.0;0.0;12.96;Apartamento
Casa de Condomínio;Barra da Tijuca;3;3;1;200;5000.0;800.0;282.0;25.0;Casa
Casa;Braz de Pina;3;1;0;69;1600.0;0.0;0.0;23.19;Casa
Apartamento;Todos os Santos;2;1;0;60;1100.0;180.0;0.0;18.33;Apartamento
Apartamento;Barra da Tijuca;3;2;1;110;3200.0;1369.0;397.0;29.09;Apartamento
Apartamento;Tijuca;3;1;1;110;2500.0;800.0;0.0;22.73;Apartamento
Apartamento;Copacabana;2;0;0;80;3200.0;470.0;183.0;40.0;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;220;5000.0;1500.0;3800.0;22.73;Casa
Quitinete;Centro;1;0;0;28;1200.0;570.0;0.0;42.86;Apartamento
Apartamento;Copacabana;2;0;0;64;3200.0;1148.0;147.0;50.0;Apartamento
Apartamento;Leblon;3;1;1;101;3900.0;1500.0;0.0;38.61;Apartamento
Apartamento;Ipanema;3;2;2;260;40000.0;6147.0;978.0;153.85;Apartamento
Apartamento;Grajaú;3;2;1;135;2000.0;850.0;150.0;14.81;Apartamento
Apartamento;Copacabana;2;0;1;75;4500.0;1603.0;10.0;60.0;Apartamento
Apartamento;Centro;1;1;0;38;1500.0;530.0;0.0;39.47;Apartamento
Apartamento;Botafogo;2;1;1;80;2500.0;920.0;150.0;31.25;Apartamento
Apartamento;Ipanema;2;2;0;75;5000.0;2505.0;320.0;66.67;Apartamento
Apartamento;Copacabana;1;0;1;36;1800.0;633.0;70.0;50.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;70;2200.0;700.0;0.0;31.43;Apartamento
Casa de Condomínio;Leblon;4;2;0;800;30000.0;2000.0;1000.0;37.5;Casa
Apartamento;Ipanema;3;2;1;120;6500.0;1322.0;0.0;54.17;Apartamento
Apartamento;Barra da Tijuca;1;1;0;42;800.0;758.0;0.0;19.05;Apartamento
Apartamento;Tomás Coelho;2;1;0;50;800.0;230.0;0.0;16.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;98;3000.0;1100.0;200.0;30.61;Apartamento
Apartamento;Flamengo;2;1;0;90;3200.0;980.0;0.0;35.56;Apartamento
Apartamento;Barra da Tijuca;2;0;1;80;2200.0;1200.0;156.0;27.5;Apartamento
Apartamento;Ipanema;1;0;0;67;2700.0;734.0;0.0;40.3;Apartamento
Apartamento;Copacabana;1;0;0;35;1500.0;484.0;24.0;42.86;Apartamento
Apartamento;Laranjeiras;3;2;1;117;2800.0;978.0;205.0;23.93;Apartamento
Apartamento;Tijuca;2;1;0;87;1600.0;630.0;79.0;18.39;Apartamento
Apartamento;Barra da Tijuca;3;2;1;212;5500.0;1200.0;682.0;25.94;Apartamento
Apartamento;Leme;2;0;0;84;2700.0;720.0;1616.0;32.14;Apartamento
Apartamento;Jardim Botânico;2;2;1;95;4000.0;1170.0;0.0;42.11;Apartamento
Apartamento;São Conrado;5;2;1;230;5499.0;2300.0;600.0;23.91;Apartamento
Apartamento;Leme;4;1;2;310;12000.0;2500.0;460.0;38.71;Apartamento
Apartamento;Barra da Tijuca;3;2;3;155;5900.0;1850.0;340.0;38.06;Apartamento
Apartamento;Ipanema;4;3;3;433;26000.0;9500.0;2166.0;60.05;Apartamento
Apartamento;Barra da Tijuca;3;4;3;170;5500.0;1317.0;590.0;32.35;Apartamento
Apartamento;Todos os Santos;2;1;1;51;1250.0;440.0;14.0;24.51;Apartamento
Apartamento;Copacabana;3;2;1;140;4500.0;1470.0;0.0;32.14;Apartamento
Apartamento;Icaraí;2;1;0;90;1800.0;890.0;209.0;20.0;Apartamento
Apartamento;Leblon;4;3;1;170;8000.0;1495.0;564.0;47.06;Apartamento
Apartamento;Península;4;2;2;150;6000.0;2000.0;0.0;40.0;Apartamento
Apartamento;Copacabana;3;3;1;240;6000.0;2500.0;0.0;25.0;Apartamento
Apartamento;Del Castilho;2;1;1;52;1600.0;499.0;0.0;30.77;Apartamento
Apartamento;Copacabana;3;0;1;95;2700.0;1180.0;0.0;28.42;Apartamento
Apartamento;Copacabana;1;0;0;35;1700.0;335.0;0.0;48.57;Apartamento
Apartamento;Recreio dos Bandeirantes;2;0;1;59;1500.0;780.0;95.0;25.42;Apartamento
Apartamento;Freguesia (Jacarepaguá);4;2;1;128;3200.0;1020.0;250.0;25.0;Apartamento
Apartamento;Catete;1;0;0;32;1200.0;338.0;30.0;37.5;Apartamento
Apartamento;Botafogo;1;0;0;38;1800.0;788.0;24.0;47.37;Apartamento
Apartamento;Barra da Tijuca;1;1;1;75;1700.0;930.0;156.0;22.67;Apartamento
Apartamento;Barra da Tijuca;1;0;0;60;2800.0;610.0;0.0;46.67;Apartamento
Apartamento;Leblon;4;2;2;370;18900.0;4670.0;1100.0;51.08;Apartamento
Apartamento;Ipanema;2;1;0;215;7000.0;2400.0;524.0;32.56;Apartamento
Apartamento;Barra da Tijuca;3;3;3;140;7000.0;1350.0;5500.0;50.0;Apartamento
Casa de Condomínio;Barra da Tijuca;5;1;2;250;7000.0;1600.0;530.0;28.0;Casa
Apartamento;Ipanema;2;1;1;80;4400.0;617.0;299.0;55.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;140;4500.0;910.0;420.0;32.14;Apartamento
Apartamento;Barra da Tijuca;5;5;2;385;6450.0;1150.0;800.0;16.75;Apartamento
Casa de Vila;Piedade;2;1;0;70;1300.0;0.0;0.0;18.57;Casa
Apartamento;Flamengo;1;0;1;31;2100.0;470.0;27.0;67.74;Apartamento
Apartamento;Riachuelo;3;0;0;80;1400.0;350.0;200.0;17.5;Apartamento
Apartamento;Cachambi;2;1;1;70;1750.0;556.0;77.0;25.0;Apartamento
Apartamento;Centro;1;0;0;20;1000.0;216.0;21.0;50.0;Apartamento
Apartamento;Flamengo;4;1;0;290;9200.0;1800.0;0.0;31.72;Apartamento
Apartamento;Barra da Tijuca;4;3;4;370;15000.0;3427.0;800.0;40.54;Apartamento
Apartamento;Copacabana;1;0;0;35;1200.0;418.0;25.0;34.29;Apartamento
Apartamento;Copacabana;1;0;0;30;1200.0;650.0;54.0;40.0;Apartamento
Apartamento;Praça da Bandeira;2;0;0;71;1300.0;572.0;50.0;18.31;Apartamento
Apartamento;Flamengo;3;2;3;450;14000.0;4500.0;1500.0;31.11;Apartamento
Apartamento;Ipanema;2;0;0;100;2700.0;1600.0;244.0;27.0;Apartamento
Apartamento;Tijuca;1;0;0;30;1000.0;420.0;21.0;33.33;Apartamento
Apartamento;Cidade Nova;2;1;0;53;1300.0;505.0;34.0;24.53;Apartamento
Apartamento;Leme;1;0;0;32;1500.0;483.0;55.0;46.88;Apartamento
Apartamento;Barra da Tijuca;4;2;1;140;3000.0;1402.0;0.0;21.43;Apartamento
Apartamento;Barra da Tijuca;4;2;2;140;4000.0;1770.0;690.0;28.57;Apartamento
Apartamento;Flamengo;4;2;2;430;12000.0;3768.0;1190.0;27.91;Apartamento
Apartamento;Ipanema;2;1;2;178;15000.0;2500.0;0.0;84.27;Apartamento
Apartamento;Copacabana;3;0;1;130;3000.0;800.0;365.0;23.08;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;75;1450.0;1358.0;180.0;19.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2500.0;1130.0;1500.0;35.71;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;2;200;4500.0;700.0;834.0;22.5;Apartamento
Apartamento;Leblon;2;0;0;94;6000.0;1200.0;275.0;63.83;Apartamento
Casa de Condomínio;Gávea;5;3;1;429;13000.0;1000.0;769.0;30.3;Casa
Apartamento;Copacabana;2;0;1;110;3000.0;800.0;133.0;27.27;Apartamento
Casa;Guaratiba;2;0;0;89;700.0;180.0;0.0;7.87;Casa
Apartamento;Vila Isabel;2;1;1;72;2600.0;350.0;0.0;36.11;Apartamento
Apartamento;Barra da Tijuca;3;0;1;80;3500.0;500.0;13.0;43.75;Apartamento
Apartamento;Copacabana;1;0;0;50;2300.0;530.0;75.0;46.0;Apartamento
Apartamento;Leme;3;1;1;100;2200.0;1900.0;170.0;22.0;Apartamento
Apartamento;Copacabana;3;0;0;110;3300.0;914.0;0.0;30.0;Apartamento
Apartamento;Tijuca;2;0;0;70;1600.0;460.0;20.0;22.86;Apartamento
Apartamento;Botafogo;2;0;0;70;1950.0;822.0;96.0;27.86;Apartamento
Apartamento;Irajá;2;1;0;60;1210.0;280.0;0.0;20.17;Apartamento
Casa;Botafogo;8;3;0;418;15000.0;0.0;0.0;35.89;Casa
Quitinete;Flamengo;1;0;0;50;1050.0;800.0;70.0;21.0;Apartamento
Apartamento;Copacabana;4;1;0;150;7000.0;1500.0;0.0;46.67;Apartamento
Apartamento;Barra da Tijuca;4;2;3;380;14000.0;1637.0;1277.0;36.84;Apartamento
Apartamento;Copacabana;1;0;0;36;1500.0;550.0;0.0;41.67;Apartamento
Apartamento;Madureira;1;0;0;55;700.0;200.0;0.0;12.73;Apartamento
Apartamento;Barra da Tijuca;4;0;3;276;6500.0;1700.0;800.0;23.55;Apartamento
Casa de Condomínio;Pechincha;3;1;2;155;2500.0;0.0;0.0;16.13;Casa
Apartamento;Copacabana;3;1;0;103;2000.0;1200.0;200.0;19.42;Apartamento
Apartamento;Ipanema;1;2;1;80;3800.0;1400.0;0.0;47.5;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;0;365;10000.0;1207.0;1197.0;27.4;Casa
Apartamento;Barra da Tijuca;3;3;1;150;4500.0;950.0;280.0;30.0;Apartamento
Apartamento;Gávea;2;1;0;87;3700.0;1100.0;1430.0;42.53;Apartamento
Apartamento;Pechincha;2;0;0;53;1200.0;520.0;60.0;22.64;Apartamento
Casa de Condomínio;Anil;4;2;2;240;2200.0;480.0;80.0;9.17;Casa
Apartamento;Barra da Tijuca;3;2;1;100;5000.0;1000.0;0.0;50.0;Apartamento
Apartamento;Humaitá;2;0;1;70;2000.0;780.0;107.0;28.57;Apartamento
Apartamento;Copacabana;3;1;0;110;3500.0;897.0;328.0;31.82;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;59;1800.0;700.0;79.0;30.51;Apartamento
Apartamento;Copacabana;4;0;1;135;12500.0;1242.0;0.0;92.59;Apartamento
Apartamento;Copacabana;1;0;0;70;2500.0;680.0;90.0;35.71;Apartamento
Apartamento;Copacabana;3;1;1;100;4000.0;1200.0;180.0;40.0;Apartamento
Apartamento;Irajá;2;0;0;48;600.0;200.0;0.0;12.5;Apartamento
Apartamento;Grajaú;2;0;0;75;1600.0;550.0;49.0;21.33;Apartamento
Apartamento;Barra da Tijuca;3;2;2;200;9000.0;1700.0;550.0;45.0;Apartamento
Apartamento;Engenho de Dentro;2;0;0;53;800.0;260.0;16.0;15.09;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;86;2100.0;850.0;160.0;24.42;Apartamento
Apartamento;Laranjeiras;5;2;1;400;9000.0;3000.0;0.0;22.5;Apartamento
Apartamento;Tijuca;3;1;1;102;1690.0;970.0;132.0;16.57;Apartamento
Apartamento;Copacabana;1;0;0;33;2200.0;600.0;0.0;66.67;Apartamento
Apartamento;Barra da Tijuca;3;2;1;165;3700.0;2070.0;0.0;22.42;Apartamento
Apartamento;Ipanema;3;1;1;155;10000.0;2450.0;405.0;64.52;Apartamento
Quitinete;Centro;1;0;0;31;850.0;362.0;25.0;27.42;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;78;1700.0;850.0;115.0;21.79;Apartamento
Apartamento;Ipanema;2;0;0;80;3900.0;600.0;120.0;48.75;Apartamento
Apartamento;Leblon;3;0;1;80;3000.0;1010.0;249.0;37.5;Apartamento
Apartamento;Barra da Tijuca;4;3;4;266;15000.0;3700.0;692.0;56.39;Apartamento
Apartamento;Barra da Tijuca;3;2;3;145;3200.0;1800.0;0.0;22.07;Apartamento
Apartamento;Copacabana;3;1;1;150;4000.0;1400.0;300.0;26.67;Apartamento
Quitinete;Flamengo;1;0;0;35;1700.0;400.0;53.0;48.57;Apartamento
Apartamento;Ipanema;3;0;0;85;2500.0;1960.0;171.0;29.41;Apartamento
Apartamento;Leblon;2;1;0;100;3500.0;1390.0;390.0;35.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;75;1150.0;1160.0;0.0;15.33;Apartamento
Casa de Condomínio;Anil;3;2;1;207;4500.0;563.0;255.0;21.74;Casa
Apartamento;Leme;2;0;1;75;2600.0;878.0;0.0;34.67;Apartamento
Apartamento;Ipanema;4;1;1;208;12000.0;1512.0;300.0;57.69;Apartamento
Apartamento;Barra da Tijuca;4;3;2;260;20009.0;4200.0;0.0;76.96;Apartamento
Apartamento;Jardim Oceânico;4;4;3;350;17000.0;2200.0;1100.0;48.57;Apartamento
Apartamento;Barra da Tijuca;3;3;3;260;10000.0;3600.0;6000.0;38.46;Apartamento
Apartamento;Copacabana;4;0;1;140;4200.0;1100.0;190.0;30.0;Apartamento
Apartamento;Lagoa;2;2;2;118;5800.0;2160.0;280.0;49.15;Apartamento
Apartamento;Laranjeiras;3;0;0;90;2600.0;730.0;0.0;28.89;Apartamento
Apartamento;Copacabana;2;0;0;61;2100.0;560.0;25.0;34.43;Apartamento
Apartamento;Engenho Novo;1;1;0;54;1000.0;450.0;34.0;18.52;Apartamento
Quitinete;Copacabana;1;0;0;21;700.0;508.0;0.0;33.33;Apartamento
Apartamento;Botafogo;2;1;2;60;2500.0;1100.0;160.0;41.67;Apartamento
Apartamento;Botafogo;3;0;0;123;3200.0;421.0;182.0;26.02;Apartamento
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;5000.0;51.43;Apartamento
Apartamento;Barra da Tijuca;2;1;0;52;1100.0;640.0;102.0;21.15;Apartamento
Apartamento;Higienópolis;2;0;1;48;1100.0;200.0;0.0;22.92;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;73;2200.0;769.0;165.0;30.14;Apartamento
Apartamento;Copacabana;1;0;0;59;1800.0;600.0;125.0;30.51;Apartamento
Casa de Condomínio;Barra da Tijuca;5;2;5;679;20000.0;1800.0;1687.0;29.46;Casa
Apartamento;Leblon;1;1;1;75;3000.0;968.0;154.0;40.0;Apartamento
Apartamento;Ipanema;2;2;1;130;10000.0;2070.0;566.0;76.92;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;192;7500.0;960.0;2700.0;39.06;Apartamento
Quitinete;Copacabana;1;0;0;45;1600.0;442.0;67.0;35.56;Apartamento
Apartamento;Madureira;2;0;0;42;650.0;373.0;0.0;15.48;Apartamento
Apartamento;Copacabana;2;1;1;93;3700.0;830.0;200.0;39.78;Apartamento
Apartamento;Leblon;2;1;1;98;4500.0;1637.0;0.0;45.92;Apartamento
Apartamento;Tijuca;1;0;0;43;1100.0;210.0;0.0;25.58;Apartamento
